label,attr
2_RHIZ_ALM_S17_3689,agsoil
EV_7000000069_SRS016095_WUGC_scaffold_29050,other
EV_3300001130_JGI1221J13441_10001057,other
GOV_Station46_SUR_ALL_assembly_NODE_1564_length_11097_cov_4.409799,ocean
GOV_Station52_SUR_ALL_assembly_NODE_349_length_27428_cov_3.329558,ocean
GOV_Station67_SUR_ALL_assembly_NODE_983_length_22887_cov_30.427558,ocean
EV_3300002514_JGI25133J35611_10001305,other
EV_3300002488_JGI25128J35275_1000517,other
GOV_Station82_DCM_COMBINED_FINAL_NODE_4027_length_11229_cov_4.488455,ocean
Sorensen2021_B2R2H_VFD_S54_cat2_89,agsoil
GOV_Station125_MXL_ALL_assembly_NODE_374_length_41951_cov_55.735273,ocean
EV_3300001450_JGI24006J15134_10000248,other
EV_3300002839_JGIcombinedJ43158_10000622,other
EV_3300002835_B570J40625_100006840,other
citrus_rhizo_VB_SAHO_rhizo_853,agsoil
EV_7000000481_SRS047014_WUGC_scaffold_15179,other
EV_3300003358_C687J50192_1000887,other
GOV_Station109_DCM_ALL_assembly_NODE_65_length_54170_cov_259.726823,ocean
EV_3300000117_DelMOWin2010_c10000304,other
GOV_Station124_SUR_ALL_assembly_NODE_1128_length_17411_cov_4.650784,ocean
GOV_Station22_SUR_ALL_assembly_NODE_2212_length_13825_cov_13.701162,ocean
1_BU_ALM_S14_1079,agsoil
GOV_Station158_SUR_ALL_assembly_NODE_8887_length_11455_cov_6.388684,ocean
GOV_Station33_SUR_ALL_assembly_NODE_2355_length_10903_cov_4.498986,ocean
GOV_Station111_MES_COMBINED_FINAL_NODE_6114_length_10703_cov_12.271037,ocean
3_RHIZ_ALM_S18_6095,agsoil
GOV_Station180_SUR_ALL_assembly_NODE_5632_length_20093_cov_3.731959,ocean
EV_3300002231_KVRMV2_100021937,other
EV_3300001460_JGI24003J15210_10001028,other
1_RHIZ_ALM_S16_4211,agsoil
1_BU_ALM_S14_1405,agsoil
GOV_Station111_MES_COMBINED_FINAL_NODE_3134_length_16149_cov_3.142041,ocean
GOV_Station123_MXL_ALL_assembly_NODE_2138_length_15456_cov_4.670541,ocean
GOV_Station100_MES_ALL_assembly_NODE_1175_length_13778_cov_4.050718,ocean
GOV_Station22_SUR_ALL_assembly_NODE_2609_length_12542_cov_4.117402,ocean
GOV_7151.1.61919.ACAAA_Malaspina_NODE_445_length_23466_cov_8.217666,ocean
GOV_Station39_MES_COMBINED_FINAL_NODE_2173_length_20947_cov_4.035899,ocean
4_RHIZ_ALM_S19_2300,agsoil
EV_3300000567_JGI12270J11330_10003282,other
coutinho_2020_BA1250-C122,lake
vik_2020_St16_scmB_NODE_143_length_38016_cov_12.263402,ocean
vik_2020_St08_scm_NODE_179_length_34710_cov_10.875429,ocean
coutinho_2020_BA1250-C6453,lake
vik_2020_St18_uomzD_NODE_779_length_20417_cov_6.250025,ocean
coutinho_2020_BA1350-5kb-C8283,lake
coutinho_2020_BA1350-5kb-C8533,lake
coutinho_2020_Baikal-summer-5m-C3488,lake
coutinho_2020_Baikal-summer-1350m-C5928,lake
coutinho_2020_Baikal-BG-methane-390m-C5296,lake
coutinho_2020_BA1350-5kb-C15598,lake
coutinho_2020_BA1350-5kb-C1365,lake
li_2021_k127_84623_length_26968_cov_12.0000,ocean
coutinho_2020_Baikal-BG-methane-300m-C2615,lake
coutinho_2020_Baikal-summer-1250m-C6050,lake
coutinho_2020_Baikal-summer-5m-C4645,lake
li_2021_k127_286960_length_11287_cov_10.0000,ocean
vik_2020_St18_uomzD_NODE_245_length_36876_cov_9.859184,ocean
vik_2020_St14_scmB_NODE_178_length_33229_cov_40.641707,ocean
vik_2020_St14_oxyB_NODE_452_length_24417_cov_10.466669,ocean
coutinho_2020_BA1250-C5573,lake
coutinho_2020_BA1350-5kb-C8336,lake
vik_2020_St08_scmB_NODE_761_length_16461_cov_16.409484,ocean
coutinho_2020_BA1250-C18309,lake
coutinho_2020_BA1250-C358,lake
coutinho_2020_BA1350-5kb-C2234,lake
li_2021_k141_1803162_length_29618_cov_65.3326,ocean
myriam_2020_VIRSorter_NODE_324_length_19190_cov_12_8492-cat_2,lake
vik_2020_St14_oxy_NODE_824_length_17602_cov_40.687639,ocean
coutinho_2020_Baikal-summer-5m-C4206,lake
coutinho_2020_Baikal-summer-1250m-C6935,lake
vik_2020_St08_scmB_NODE_1336_length_11336_cov_5.825370,ocean
coutinho_2020_Baikal-summer-1250m-C8365,lake
vik_2020_St07_scmB_NODE_1633_length_10520_cov_5.005925almond_CA_BU_D2_MACV_12855,ocean
almond_CA_BU_D3_MACV_1577,agsoil
almond_CA_BU_D3_MACV_57310,agsoil
almond_CA_BU_D3_MACV_5884,agsoil
almond_CA_BU_H1_ESCV_16378,agsoil
almond_CA_BU_H2_ESCV_27098,agsoil
almond_CA_BU_H3_ESCV_17044,agsoil
almond_CA_BU_H3_ESCV_64454,agsoil
almond_CA_BU_H3_MACV_24284,agsoil
almond_CA_BU_H3_WLV_31367,agsoil
almond_CA_RHIZ_D1_MACV_31108,agsoil
almond_CA_RHIZ_D3_MACV_10743,agsoil
almond_CA_RHIZ_H1_ESCV_10774,agsoil
almond_CA_RHIZ_H1_MACV_39458,agsoil
almond_CA_RHIZ_H1_MAV_31810,agsoil
almond_CA_RHIZ_H1_MAV_46647,agsoil
almond_CA_RHIZ_H2_MACV_19383,agsoil
almond_CA_RHIZ_H2_MACV_22974,agsoil
almond_CA_RHIZ_H2_WLV_18992,agsoil
almond_CA_RHIZ_H2_WLV_24623,agsoil
almond_CA_RHIZ_H3_ESCV_7517,agsoil
BB_2021_BMLB1_T3_V_1814,natsoil
BB_2021_BMLB2_T1_V_27261,natsoil
BB_2021_BMLS1_T3_B_15408,natsoil
BB_2021_DP1_T2_V_34225,natsoil
BB_2021_GPB2_T1_V_4727,natsoil
BB_2021_GPB3_T1_B_70586,natsoil
RR_2018_RR132Oct_vir_S16_L001_virsorter_148,agsoil
RR_2018_RR451July_vir_S10_L001_virsorter_960,agsoil
RR_tom_rhizo_2021_14C1BT1_74707,agsoil
RR_tom_rhizo_2021_14C2RT3_76915,agsoil
RR_tom_rhizo_2021_14T1BT1_57302,agsoil
RR_tom_rhizo_2021_14T1RT1_21377,agsoil
RR_tom_rhizo_2021_14T1RT2_46337,agsoil
RR_tom_rhizo_2021_14T1RT2_5055,agsoil
RR_tom_rhizo_2021_14T1RT2_76653,agsoil
RR_tom_rhizo_2021_14T2RT3_663,agsoil
RR_tom_rhizo_2021_55C1RT1_3719,agsoil
RR_tom_rhizo_2021_55C1RT2_4804,agsoil
RR_tom_rhizo_2021_55C1RT3_42438,agsoil
RR_tom_rhizo_2021_55T1BT3_50721,agsoil
RR_tom_rhizo_2021_55T1RT1_17918,agsoil
RR_tom_rhizo_2021_55T2BT1_69839,agsoil
RR_tom_rhizo_2021_55T2RT3_77920,agsoil
RR_tom_rhizo_2021_78C1BT1_44131,agsoil
RR_tom_rhizo_2021_78C1RT2_78764,agsoil
RR_tom_rhizo_2021_78C2RT1_777,agsoil
RR_tom_rhizo_2021_78C2RT2_58383,agsoil
RR_tom_rhizo_2021_78CBT0_38264,agsoil
RR_tom_rhizo_2021_78T2RT2_2529,agsoil
RR_6_8_frac_1018,agsoil
Sorensen2021_B0L_VFN_S43_cat2_20,agsoil
GOV_Station109_DCM_ALL_assembly_NODE_666_length_19701_cov_4.100631,ocean
GOV_Station188_SUR_ALL_assembly_NODE_5097_length_13521_cov_23.085846,ocean
GOV_Station32_SUR_ALL_assembly_NODE_2249_length_10839_cov_3.920716,ocean
1_RHIZ_ALM_S16_6223,agsoil
Sorensen2021_B8R2H_VFD_S57_cat2_42,agsoil
EV_3300000116_DelMOSpr2010_c10000264,other
GOV_Station137_SUR_ALL_assembly_NODE_191_length_31812_cov_11.258085,ocean
GOV_Station65_SUR_ALL_assembly_NODE_782_length_25200_cov_3.525273,ocean
3_RHIZ_ALM_S18_3023,agsoil
GOV_Station180_ZZZ_ALL_assembly_NODE_6875_length_11567_cov_22.998871,ocean
citrus_rhizo_DVF_CNGX_rhizo_1115,agsoil
GOV_Station72_DCM_ALL_assembly_NODE_2171_length_10921_cov_25.117338,ocean
RR_6_8_frac_15782,agsoil
tomato_rhizo_GH_2426,natsoil
GOV_Station100_SUR_ALL_assembly_NODE_145_length_47846_cov_118.708418,ocean
RR_6_8_frac_24318,agsoil
GOV_Station100_SUR_ALL_assembly_NODE_1672_length_10037_cov_154.534562,ocean
GOV_Station137_MES_DO_NOT_POOL_NODE_2444_length_23708_cov_9.310278,ocean
GOV_Station206_SUR_ALL_assembly_NODE_2732_length_20593_cov_21.119632,ocean
roux2019_P_Mid_2017_NODE_1462_length_19898_cov_3_071403,peat
GOV_Station85_DCM_COMBINED_FINAL_NODE_3487_length_13936_cov_5753.156401,ocean
GOV_Station125_MXL_ALL_assembly_NODE_363_length_42483_cov_216.275478,ocean
EV_2061766007_rumenHiSeq_NODE_1440645_len_34887_cov_12_129819,other
EV_7000000007_SRS017139_Baylor_scaffold_24601,other
GOV_Station100_DCM_ALL_assembly_NODE_1518_length_15497_cov_3.515995,ocean
RR_6_8_frac_9644,agsoil
GRE_109b1f24_DVF_scaffold_330_c1,natsoil
GOV_Station34_SUR_ALL_assembly_NODE_2365_length_11591_cov_4.746879,ocean
GOV_Station76_SUR_ALL_assembly_NODE_2678_length_10952_cov_13.558686,ocean
GOV_Station155_DCM_ALL_assembly_NODE_8969_length_10202_cov_7.028876,ocean
GOV_Station137_SUR_ALL_assembly_NODE_1595_length_10128_cov_11.818227,ocean
EV_7000000466_SRS063603_LANL_scaffold_108595,other
EV_3300003427_JGI26084J50262_1000548,other
GOV_Station34_DCM_ALL_assembly_NODE_2030_length_12152_cov_3.252294,ocean
GOV_Station180_SUR_ALL_assembly_NODE_10867_length_12046_cov_89.946960,ocean
GOV_Station138_DCM_ALL_assembly_NODE_1395_length_11077_cov_35.460352,ocean
GOV_Station111_SUR_ALL_assembly_NODE_27_length_75980_cov_26.650747,ocean
1_BU_ALM_S14_4350,agsoil
GOV_Station33_SUR_ALL_assembly_NODE_712_length_22129_cov_4.160324,ocean
1_BU_ALM_S14_5086,agsoil
Sorensen2021_B8R2L_VFD_S56_cat2_301,agsoil
GOV_Station168_DCM_ALL_assembly_NODE_7914_length_12994_cov_3.169488,ocean
EV_7000000147_C1910560,other
EV_3300002466_JGI10211J34971_10004418,other
EV_3300001352_JGI20157J14317_10001065,other
GOV_Station209_MES_ALL_assembly_NODE_7221_length_13928_cov_3.070280,ocean
EV_7000000519_SRS018357_Baylor_scaffold_53957,other
roux2015_vdm_Bacilli_gi_511647753_Uncultured_unclassified_Siphoviridae,other
GOV_Station209_MES_ALL_assembly_NODE_10370_length_10461_cov_32.993850,ocean
EV_3300003155_Ga0052270_10432818,other
1_RHIZ_ALM_S16_1708,agsoil
EV_3300000116_DelMOSpr2010_c10001968,other
EV_3300002040_GOScombined01_103704718,other
GOV_Station158_DCM_ALL_assembly_NODE_8463_length_10789_cov_4.204304,ocean
GOV_Station70_SUR_ALL_assembly_NODE_3128_length_10316_cov_6.425884,ocean
EV_7000000172_SRS020869_Baylor_scaffold_20209,other
roux2015_vdm_Bacilli_gi_418598785_0_32717_Uncultured_Staphylococcus_phage_phiETA2,other
natural_reserves_2019_JP_3_2_S46_552,natsoil
roux2019_B_Deep_2017_NODE_907_length_30685_cov_29_065904,peat
GOV_Station155_MES_ALL_assembly_NODE_6012_length_17272_cov_75.628100,ocean
roux2019_F_Sur_2017_B_NODE_2006_length_15539_cov_2_843046,peat
GOV_Station25_SUR_ALL_assembly_NODE_2712_length_11252_cov_14.630169,ocean
GOV_Station205_MES_ALL_assembly_NODE_6435_length_11117_cov_6.148255,ocean
RR_6_8_frac_13794,agsoil
EV_3300002835_B570J40625_100000408,other
4_RHIZ_ALM_S19_2408,agsoil
GOV_Station64_MES_COMBINED_FINAL_NODE_1131_length_38007_cov_12.063238,ocean
2_RHIZ_ALM_S17_4289,agsoil
roux2015_vdm_Gammaproteobacteria_gi_544943720_Uncultured_Myoviridae,other
GOV_Station158_MES_ALL_assembly_NODE_6383_length_13884_cov_3.871791,ocean
SPRUCE_viral_seq_3373,peat
GOV_Station193_SUR_ALL_assembly_NODE_4011_length_13203_cov_46.064192,ocean
GOV_Station85_MES_COMBINED_FINAL_NODE_4907_length_12052_cov_6.333583,ocean
GOV_Station52_DCM_ALL_assembly_NODE_1699_length_11284_cov_10.213465,ocean
EV_3300002835_B570J40625_100023179,other
GOV_Station30_DCM_ALL_assembly_NODE_521_length_27436_cov_12.345239,ocean
roux2019_F_Mid_2016_NODE_734_length_24171_cov_3_049011,peat
EV_7000000437_SRS013947_WUGC_scaffold_30704,other
GOV_Station109_SUR_ALL_assembly_NODE_2268_length_12590_cov_34.682010,ocean
GOV_Station123_SUR_ALL_assembly_NODE_1906_length_12322_cov_4.344583,ocean
GOV_Station68_MES_DO_NOT_POOL_NODE_4662_length_12305_cov_3.739020,ocean
EV_3300002483_JGI25132J35274_1000013,other
EV_3300002605_JGI24916J38487_100800,other
EV_7000000014_SRS017814_Baylor_scaffold_24958,other
GOV_Station82_DCM_COMBINED_FINAL_NODE_3507_length_12622_cov_7.856211,ocean
GOV_Station194_DCM_ALL_assembly_NODE_5120_length_12472_cov_4.111057,ocean
SPRUCE_viral_seq_3779,peat
GOV_Station34_SUR_ALL_assembly_NODE_2323_length_11692_cov_10.183209,ocean
tomato_rhizo_GH_1177,natsoil
GOV_Station102_DCM_ALL_assembly_NODE_1096_length_19237_cov_18.776666,ocean
GOV_Station100_DCM_ALL_assembly_NODE_1371_length_16635_cov_12.173884,ocean
GOV_Station163_SUR_ALL_assembly_NODE_3561_length_11946_cov_3.050879,ocean
GOV_Station42_DCM_ALL_assembly_NODE_2710_length_10670_cov_5.412812,ocean
EV_7000000584_SRS049318_LANL_scaffold_150512,other
EV_7000000300_SRS043701_LANL_scaffold_11126,other
GOV_Station208_SUR_ALL_assembly_NODE_2477_length_18013_cov_5.927943,ocean
GOV_Station25_DCM_ALL_assembly_NODE_1623_length_15960_cov_5.267023,ocean
RR_6_8_frac_9189,agsoil
GOV_Station68_MES_COMBINED_FINAL_NODE_1077_length_37347_cov_6.488898,ocean
GOV_Station188_DCM_ALL_assembly_NODE_1435_length_33827_cov_15.976045,ocean
GOV_Station72_DCM_ALL_assembly_NODE_1206_length_16051_cov_2.974431,ocean
GOV_Station138_DCM_ALL_assembly_NODE_710_length_15755_cov_3.607197,ocean
EV_3300000558_Draft_10004807,other
EV_3300002231_KVRMV2_100117136,other
GOV_Station72_DCM_ALL_assembly_NODE_111_length_50628_cov_8.507168,ocean
1_RHIZ_ALM_S16_1508,agsoil
GOV_Station123_MXL_ALL_assembly_NODE_1694_length_18127_cov_4.542995,ocean
EV_3300002231_KVRMV2_100031703,other
EV_3300001352_JGI20157J14317_10001707,other
GOV_Station56_SUR_ALL_assembly_NODE_1240_length_16218_cov_7.800965,ocean
GOV_Station180_SUR_ALL_assembly_NODE_8370_length_14824_cov_3.225540,ocean
GOV_Station85_SUR_COMBINED_FINAL_NODE_3829_length_10455_cov_6.617885,ocean
GOV_Station194_DCM_ALL_assembly_NODE_3052_length_18154_cov_40.127576,ocean
GOV_Station188_SUR_ALL_assembly_NODE_3916_length_16890_cov_4.941610,ocean
coutinho_2020_BA1250-C1197,lake
coutinho_2020_Baikal-BG-methane-300m-C434,lake
myriam_2020_VIRSorter_NODE_46_length_39529_cov_6_68939-cat_2,lake
myriam_2020_VIRSorter_NODE_508_length_13560_cov_9_40644-cat_2,lake
coutinho_2020_BA1250-C13833,lake
coutinho_2020_Baikal-BG-methane-300m-C5353,lake
coutinho_2020_Baikkal5m-C3128,lake
coutinho_2020_BA1350-5kb-C17492,lake
vik_2020_St18_uomzD_NODE_55_length_72487_cov_70.371590,ocean
vik_2020_St07_scmB_NODE_229_length_30593_cov_10.486378,ocean
coutinho_2020_Baikal-summer-5m-C1657,lake
coutinho_2020_Baikal-BG-methane-390m-C2519,lake
coutinho_2020_Baikal-summer-1350m-C3161,lake
li_2021_k141_1039740_length_17890_cov_16.0083,ocean
coutinho_2020_Baikkal20m-C1953,lake
vik_2020_St16_omzB_NODE_516_length_15550_cov_15.410261,ocean
coutinho_2020_Baikal-summer-1250m-C5688,lake
coutinho_2020_Baikal-summer-1250m-C5769,lake
vik_2020_St17_oxy_NODE_1679_length_12167_cov_59.931886,ocean
myriam_2020_NODE_616_length_10372_cov_5_44722,lake
coutinho_2020_Baikal-summer-1250m-C297,lake
coutinho_2020_BA1350-5kb-C5429,lake
myriam_2020_VIRSorter_NODE_121_length_24704_cov_5_39154-cat_2,lake
vik_2020_St07_omz2_NODE_443_length_23366_cov_12.526833,ocean
li_2021_k127_196243_length_20379_cov_11.0000,ocean
myriam_2020_VIRSorter_NODE_656_length_13997_cov_4_49971-cat_2,lake
coutinho_2020_BA1350-5kb-C16501,lake
vik_2020_St16_omz_NODE_2894_length_11369_cov_4.340021,ocean
coutinho_2020_Baikal-summer-20m-C5334,lake
vik_2020_St16_omzB_NODE_145_length_33794_cov_17.351403,ocean
vik_2020_St16_oxy_NODE_896_length_21332_cov_8.209146,ocean
coutinho_2020_BA1350-5kb-C7012,lake
vik_2020_St16_omz_NODE_1322_length_19174_cov_24.676448,ocean
vik_2020_St07_omz1_NODE_654_length_15414_cov_4.752783,ocean
